Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,Publisher_Missing_Flag,Year_Missing_Flag,Region_Reach,Success_Score
15997,Ancient Empire Reborn,3DS,2019.0,Sports,Tecmo Koei,0.0,0.0,0.0,0.01,0.01,60.0,6.8,0,0,1,30.7
15687,Ancient Empire Reborn,GameCube,2014.0,Role-Playing,Nintendo,0.08,0.04,0.02,0.08,0.22,77.0,,0,0,4,40.8
9458,Ancient Empire Reborn,PC,2022.0,Sports,Tecmo Koei,0.0,0.0,0.0,0.01,0.01,50.0,8.8,0,0,1,30.7
12191,Ancient Empire Reborn,PSP,2000.0,Racing,CD Projekt,0.11,0.08,0.1,0.06,0.35,73.0,,0,0,4,39.7
14745,Ancient Empire Reborn,ps2,2022.0,Adventure,Activision,0.8,0.58,0.25,0.15,1.78,57.0,7.5,0,0,4,40.1
3081,Ancient Empire: Origins,PS2,2000.0,Sports,Microsoft Studios,0.09,0.03,0.04,0.0,0.16,72.0,9.0,0,0,3,42.8
4576,Ancient Empire: Origins,PS5,2001.0,Simulation,Focus Entertainment,0.39,0.18,0.03,0.2,0.8,77.0,8.1,0,0,3,43.5
15173,Ancient Empire: Origins,Xbox One,,Shooter,Konami,0.02,0.01,0.0,0.01,0.04,,8.5,0,1,3,35.3
10395,Ancient Empire: Redux,DS,2003.0,Racing,2K Games,0.03,0.03,0.01,0.02,0.09,79.0,7.6,0,0,4,45.2
1083,Ancient Empire: Redux,PS2,2007.0,Puzzle,Rockstar Games,0.05,0.06,0.02,0.07,0.2,,5.5,0,0,4,33.4
9159,Ancient Empire: Remastered,Game Boy Advance,2016.0,Misc,Epic Games,0.05,0.03,0.01,0.06,0.15,,6.3,0,0,4,34.6
16395,Ancient Empire: Remastered,Wii U,2002.0,Strategy,CD Projekt,0.02,0.01,0.01,0.02,0.06,71.0,8.2,0,0,4,43.7
8617,Ancient Frontier,Game Boy Advance,2002.0,Strategy,Ubisoft,0.03,0.04,0.02,0.02,0.11,99.0,,0,0,4,47.3
7025,Ancient Frontier,Nintendo Switch,2003.0,Platform,Sega,0.81,0.28,0.13,0.54,1.76,,8.4,0,0,4,39.4
13557,Ancient Frontier,Wii U,2016.0,Puzzle,Bandai Namco,0.02,0.01,0.01,0.01,0.05,,8.0,0,0,4,37.0
9850,Ancient Frontier 2,Game Boy Advance,2001.0,Adventure,Take-Two Interactive,0.04,0.01,0.01,0.03,0.09,63.0,7.8,0,0,4,40.7
12343,Ancient Frontier 3,PS Vita,2012.0,Fighting,Square Enix,0.02,0.01,0.0,0.02,0.05,54.0,7.0,0,0,3,34.2
11422,Ancient Frontier 3,PS5,2011.0,Misc,Bandai Namco,0.03,0.03,0.01,0.03,0.1,65.0,7.4,0,0,4,40.7
11189,Ancient Frontier II,GameCube,2007.0,Platform,Epic Games,0.14,0.15,0.03,0.12,0.44,95.0,7.1,0,0,4,49.6
3614,Ancient Frontier II,PSP,2022.0,Sports,Rockstar Games,0.07,0.06,0.05,0.02,0.2,93.0,4.0,0,0,4,44.1
7262,Ancient Frontier II,Xbox One,2011.0,Puzzle,Paradox Interactive,0.09,0.04,0.03,0.0,0.16,53.0,,0,0,3,31.1
9176,Ancient Frontier III,PS2,2000.0,Role-Playing,Warner Bros. Interactive,0.08,0.06,0.02,0.05,0.21,68.0,3.7,0,0,4,36.2
955,Ancient Frontier IV,PS Vita,2026.0,Sports,Capcom,0.21,0.21,0.14,0.22,0.78,70.0,8.2,0,0,4,44.1
4310,Ancient Frontier IV,PS4,2008.0,Action,Activision,0.01,0.0,0.0,0.01,0.02,65.0,8.6,0,0,2,37.4
9711,Ancient Frontier Reborn,Wii U,,Adventure,Konami,0.03,0.02,0.01,0.02,0.08,67.0,5.2,0,1,4,38.0
16437,Ancient Frontier: Origins,Nintendo Switch,2011.0,Racing,Bandai Namco,0.05,0.04,0.01,0.03,0.13,,6.1,0,0,4,34.3
11612,Ancient Frontier: Origins,PC,2015.0,Sports,Warner Bros. Interactive,0.03,0.02,0.0,0.02,0.07,52.0,7.5,0,0,3,34.4
4115,Ancient Frontier: Redux,PS3,2006.0,Shooter,Tecmo Koei,0.01,0.01,0.0,0.0,0.02,84.0,7.2,0,0,2,41.0
7676,Ancient Frontier: Remastered,PS4,2015.0,Misc,Rockstar Games,0.09,0.03,0.05,0.04,0.21,79.0,3.8,0,0,4,39.6
12455,Ancient Frontier: Remastered,Wii,2011.0,Puzzle,NetherRealm Studios,0.06,0.07,0.06,0.06,0.25,81.0,6.9,0,0,4,44.9
3517,Ancient Frontier: Remastered,Wii U,2004.0,Racing,Capcom,0.0,0.0,0.0,0.01,0.01,68.0,4.3,0,0,1,29.4
3225,Ancient Genesis,Xbox 360,2021.0,Action,505 Games,0.05,0.04,0.03,0.03,0.15,87.0,8.3,0,0,4,48.7
2029,Ancient Genesis,Xbox Series X,2013.0,Platform,Unknown/Unreported,0.01,0.01,0.01,0.02,0.05,88.0,,1,0,4,43.9
10722,Ancient Genesis 3,PSP,2009.0,Misc,Capcom,0.07,0.04,0.01,0.03,0.15,53.0,,0,0,4,33.5
7932,Ancient Genesis III,PC,2017.0,Role-Playing,Take-Two Interactive,0.26,0.16,0.08,0.11,0.61,66.0,8.3,0,0,4,42.9
8080,Ancient Genesis III,PSP,2021.0,Role-Playing,THQ,0.11,0.06,0.05,0.0,0.22,99.0,7.8,0,0,3,49.1
3527,Ancient Genesis IV,PC,2001.0,Action,Warner Bros. Interactive,0.05,0.05,0.01,0.04,0.15,,6.4,0,0,4,34.7
2241,Ancient Genesis IV,Wii U,2024.0,Racing,Annapurna Interactive,0.06,0.05,0.04,0.01,0.16,56.0,6.5,0,0,4,36.7
1243,Ancient Genesis Online,PS4,2022.0,Shooter,Konami,0.02,0.02,0.01,0.0,0.05,,6.8,0,0,3,32.7
14054,Ancient Genesis Online,Xbox Series X,2021.0,Role-Playing,Annapurna Interactive,0.14,0.08,0.08,0.17,0.47,81.0,4.4,0,0,4,41.4
14064,Ancient Genesis Reborn,Xbox One,2004.0,Role-Playing,Devolver Digital,0.13,0.06,0.01,0.08,0.28,,5.9,0,0,3,31.6
12238,Ancient Genesis: Origins,Game Boy Advance,2026.0,Role-Playing,Team17,19.4,13.79,11.82,0.0,45.01,82.0,7.7,0,0,3,88.6
3329,Ancient Genesis: Origins,PS3,2005.0,Adventure,Atari,0.16,0.06,0.06,0.02,0.3,,7.5,0,0,4,36.5
8163,Ancient Genesis: Origins,Wii,2018.0,Shooter,Bandai Namco,0.07,0.03,0.02,0.05,0.17,61.0,9.0,0,0,4,42.0
9495,Ancient Genesis: Origins,Xbox 360,2003.0,Platform,NetherRealm Studios,0.16,0.09,0.02,0.03,0.3,74.0,8.4,0,0,4,45.1
12003,Ancient Genesis: Origins,Xbox 360,2017.0,Sports,Activision,0.73,0.37,0.27,0.0,1.37,68.0,4.5,0,0,3,36.0
16797,Ancient Genesis: Origins,Xbox One,2019.0,Simulation,CD Projekt,0.09,0.04,0.05,0.0,0.18,,6.4,0,0,3,32.3
11653,Ancient Genesis: Redux,Xbox One,2016.0,Platform,Epic Games,0.08,0.05,0.0,0.03,0.16,,6.5,0,0,3,32.4
13183,Ancient Genesis: Redux,wii u,2002.0,Misc,Electronic Arts,0.01,0.01,0.01,0.01,0.04,89.0,6.3,0,0,4,46.2
3873,Ancient Genesis: Remastered,PS3,2001.0,Racing,Microsoft Studios,0.13,0.05,0.05,0.03,0.26,68.0,8.8,0,0,4,43.9
10288,Ancient Genesis: Remastered,psp,2003.0,Shooter,Rockstar Games,0.31,0.11,0.02,0.2,0.64,61.0,4.9,0,0,3,33.8
9864,Ancient Horizon,3DS,2021.0,Simulation,Warner Bros. Interactive,0.01,0.0,0.0,0.0,0.01,74.0,,0,0,1,32.2
9805,Ancient Horizon,Game Boy Advance,2003.0,Role-Playing,Warner Bros. Interactive,0.02,0.03,0.01,0.02,0.08,,6.3,0,0,4,34.5
423,Ancient Horizon,Game Boy Advance,2008.0,Simulation,Team17,0.02,0.02,0.02,0.01,0.07,74.0,8.2,0,0,4,44.6
4520,Ancient Horizon,Game Boy Advance,2022.0,Misc,Warner Bros. Interactive,0.05,0.04,0.03,0.04,0.16,74.0,,0,0,4,39.9
11144,Ancient Horizon,PS3,2001.0,Sports,Bandai Namco,0.0,0.0,0.0,0.01,0.01,91.0,6.5,0,0,1,39.6
10837,Ancient Horizon,PS3,2011.0,Platform,Capcom,0.06,0.03,0.01,0.03,0.13,66.0,6.9,0,0,4,40.3
2858,Ancient Horizon,PS5,2002.0,Sports,505 Games,0.15,0.15,0.16,0.08,0.54,,6.0,0,0,4,34.5
2445,Ancient Horizon,PS5,2010.0,Misc,Sega,0.01,0.01,0.01,0.01,0.04,78.0,6.6,0,0,4,43.3
14247,Ancient Horizon,PS5,2011.0,Sports,Activision,0.3,0.15,0.04,0.3,0.79,,6.9,0,0,4,36.1
158,Ancient Horizon,Xbox 360,2002.0,Puzzle,Electronic Arts,0.04,0.03,0.02,0.0,0.09,78.0,,0,0,3,38.5
5940,Ancient Horizon,Xbox Series X,2019.0,Fighting,NetherRealm Studios,0.05,0.03,0.01,0.02,0.11,76.0,5.9,0,0,4,41.8
2099,Ancient Horizon,Xbox Series X,2020.0,Shooter,2K Games,0.03,0.02,0.01,0.02,0.08,59.0,5.7,0,0,4,36.3
2064,Ancient Horizon,wii u,2011.0,Misc,NetherRealm Studios,0.25,0.19,0.05,0.07,0.56,75.0,6.7,0,0,4,43.1
2773,Ancient Horizon 3,3DS,2001.0,Adventure,THQ,0.08,0.03,0.03,0.02,0.16,53.0,5.9,0,0,4,34.9
16405,Ancient Horizon 3,Nintendo Switch,,Adventure,Team17,0.03,0.02,0.01,0.02,0.08,69.0,7.1,0,1,4,41.4
6598,Ancient Horizon 3,PS3,2014.0,Fighting,Deep Silver,0.15,0.1,0.07,0.0,0.32,51.0,7.9,0,0,3,35.0
11395,Ancient Horizon 3,PSP,2009.0,Puzzle,Deep Silver,0.11,0.04,0.04,0.01,0.2,68.0,8.9,0,0,3,41.4
4974,Ancient Horizon 3,Wii,2026.0,Role-Playing,Atari,0.31,0.2,0.05,0.26,0.82,62.0,6.4,0,0,4,39.0
9039,Ancient Horizon 3,Xbox One,2025.0,Platform,Bethesda Softworks,0.05,0.04,0.0,0.03,0.12,79.0,8.6,0,0,3,44.2
12674,Ancient Horizon 3,psp,2016.0,Misc,Square Enix,0.16,0.08,0.03,0.1,0.37,92.0,6.8,0,0,4,48.2
5250,Ancient Horizon II,Nintendo Switch,2005.0,Sports,Nintendo,0.11,0.05,0.06,0.0,0.22,66.0,4.2,0,0,3,33.8
14694,Ancient Horizon II,Wii,2013.0,Strategy,Devolver Digital,0.19,0.13,0.02,0.09,0.43,41.0,8.8,0,0,3,33.4
16008,Ancient Horizon II,Xbox 360,2000.0,Fighting,Deep Silver,0.01,0.0,0.0,0.01,0.02,,6.4,0,0,2,29.6
5538,Ancient Horizon II,Xbox One,2026.0,Platform,Sega,0.13,0.07,0.04,0.02,0.26,98.0,5.7,0,0,4,48.2
15990,Ancient Horizon II,Xbox Series X,2026.0,Role-Playing,Paradox Interactive,0.06,0.02,0.01,0.04,0.13,62.0,6.4,0,0,4,38.3
4295,Ancient Horizon III,Game Boy Advance,2020.0,Misc,NetherRealm Studios,0.04,0.03,0.03,0.04,0.14,,6.7,0,0,4,35.2
12102,Ancient Horizon IV,Game Boy Advance,2004.0,Adventure,Deep Silver,0.02,0.01,0.01,0.01,0.05,61.0,,0,0,4,35.8
10887,Ancient Horizon IV,Game Boy Advance,2020.0,Sports,Ubisoft,0.05,0.02,0.01,0.03,0.11,64.0,6.0,0,0,4,38.3
10630,Ancient Horizon IV,PS Vita,2004.0,Misc,Atari,0.04,0.03,0.01,0.06,0.14,61.0,6.3,0,0,4,37.9
1944,Ancient Horizon IV,PS3,2010.0,Role-Playing,Sega,0.1,0.06,0.04,0.04,0.24,77.0,8.2,0,0,4,45.6
12998,Ancient Horizon IV,PS4,2006.0,Action,Konami,0.01,0.01,0.0,0.01,0.03,75.0,6.4,0,0,3,39.6
935,Ancient Horizon IV,PS4,2007.0,Adventure,Warner Bros. Interactive,0.15,0.12,0.02,0.3,0.59,66.0,7.9,0,0,3,39.7
3338,Ancient Horizon Online,DS,2014.0,Sports,Deep Silver,0.06,0.04,0.02,0.04,0.16,,8.1,0,0,4,37.3
10860,Ancient Horizon Online,Nintendo Switch,2017.0,Platform,Electronic Arts,0.01,0.0,0.0,0.01,0.02,79.0,6.7,0,0,2,38.8
9170,Ancient Horizon Online,Xbox One,2012.0,Misc,Bethesda Softworks,0.01,0.0,0.0,0.01,0.02,79.0,6.3,0,0,2,38.2
10693,Ancient Horizon Reborn,3DS,2018.0,Strategy,Microsoft Studios,0.1,0.07,0.08,0.08,0.33,58.0,7.2,0,0,4,38.5
15034,Ancient Horizon Reborn,Nintendo Switch,,Platform,Sega,0.09,0.07,0.04,0.02,0.22,72.0,8.1,0,1,4,44.0
6865,Ancient Horizon Reborn,PS2,2001.0,Adventure,Activision,0.01,0.01,0.0,0.03,0.05,71.0,7.1,0,0,3,39.5
13237,Ancient Horizon Reborn,Wii,2012.0,Fighting,Deep Silver,0.01,0.0,0.0,0.01,0.02,53.0,5.2,0,0,2,28.7
6979,Ancient Horizon Reborn,Xbox 360,2011.0,Simulation,Bandai Namco,0.02,0.01,0.01,0.0,0.04,59.0,6.5,0,0,3,35.0
2140,Ancient Horizon: Gold Edition,Nintendo Switch,2024.0,Fighting,Unknown/Unreported,0.01,0.01,0.01,0.0,0.03,83.0,7.5,1,0,3,43.7
1313,Ancient Horizon: Gold Edition,PS Vita,2000.0,Adventure,Sony Interactive Entertainment,0.29,0.17,0.11,0.09,0.66,76.0,,0,0,4,41.0
8487,Ancient Horizon: Origins,Game Boy Advance,2026.0,Platform,Warner Bros. Interactive,0.02,0.01,0.0,0.01,0.04,89.0,6.7,0,0,3,44.3
15666,Ancient Horizon: Origins,GameCube,2021.0,Puzzle,Square Enix,0.06,0.07,0.05,0.03,0.21,,7.8,0,0,4,36.9
3719,Ancient Horizon: Origins,PS5,2026.0,Fighting,Sony Interactive Entertainment,0.46,0.26,0.08,0.06,0.86,,,0,0,4,33.4
10331,Ancient Horizon: Origins,Xbox Series X,2001.0,Shooter,Devolver Digital,0.02,0.03,0.02,0.02,0.09,99.0,5.7,0,0,4,48.3
4663,Ancient Horizon: Redux,3DS,2001.0,Simulation,Deep Silver,0.01,0.01,0.01,0.0,0.03,72.0,7.6,0,0,3,40.5
8831,Ancient Horizon: Redux,GameCube,2026.0,Adventure,Team17,0.01,0.01,0.01,0.0,0.03,85.0,7.0,0,0,3,43.5
15027,Ancient Horizon: Redux,Wii U,2016.0,Action,Annapurna Interactive,0.15,0.11,0.09,0.01,0.36,85.0,6.1,0,0,3,42.5
11471,Ancient Horizon: Redux,Xbox One,2005.0,Platform,Nintendo,0.05,0.02,0.01,0.02,0.1,83.0,8.4,0,0,4,47.6
10756,Ancient Horizon: Remastered,GameCube,2011.0,Racing,Warner Bros. Interactive,0.04,0.01,0.0,0.03,0.08,56.0,5.3,0,0,3,32.3
11544,Ancient Horizon: Remastered,Xbox 360,2024.0,Action,505 Games,0.26,0.31,0.21,0.17,0.95,,7.9,0,0,4,37.8
13945,Ancient Horizon: Remastered,game boy advance,2014.0,Platform,Tecmo Koei,0.07,0.07,0.02,0.09,0.25,59.0,6.2,0,0,4,37.2
9196,Ancient Kingdom,3DS,2023.0,Fighting,Sony Interactive Entertainment,0.31,0.15,0.05,0.07,0.58,73.0,,0,0,4,40.0
11025,Ancient Kingdom,PS2,2012.0,Misc,Square Enix,0.01,0.01,0.01,0.0,0.03,55.0,4.3,0,0,3,30.5
12120,Ancient Kingdom,PS4,2019.0,Shooter,Konami,0.0,0.0,0.0,0.01,0.01,78.0,8.6,0,0,1,38.8
12190,Ancient Kingdom,PSP,2016.0,Misc,Devolver Digital,0.23,0.19,0.09,0.04,0.55,89.0,5.7,0,0,4,45.8
12382,Ancient Kingdom 3,PS2,2013.0,Action,505 Games,0.11,0.09,0.06,0.01,0.27,78.0,7.5,0,0,3,42.4
12949,Ancient Kingdom II,GameCube,2016.0,Platform,2K Games,0.56,0.43,0.26,0.34,1.59,66.0,7.2,0,0,4,42.2
8490,Ancient Kingdom II,Xbox Series X,2014.0,Sports,Codemasters,0.53,0.21,0.22,0.14,1.1,,6.2,0,0,4,35.4
12471,Ancient Kingdom III,PC,2000.0,Adventure,Take-Two Interactive,0.01,0.01,0.0,0.02,0.04,54.0,8.6,0,0,3,36.6
2584,Ancient Kingdom Online,PC,2000.0,Platform,Rockstar Games,2.7,1.53,2.36,1.47,8.06,67.0,5.3,0,0,4,46.1
3453,Ancient Kingdom Online,PS5,2000.0,Shooter,Ubisoft,0.74,0.47,0.61,0.55,2.37,79.0,7.5,0,0,4,47.3
12450,Ancient Kingdom Reborn,DS,2022.0,Misc,Atari,0.08,0.07,0.06,0.06,0.27,86.0,9.2,0,0,4,49.9
4964,Ancient Kingdom Reborn,Nintendo Switch,2024.0,Fighting,Sony Interactive Entertainment,0.05,0.04,0.03,0.07,0.19,71.0,,0,0,4,39.0
4610,Ancient Kingdom Reborn,PC,2002.0,Puzzle,2K Games,0.33,0.11,0.18,0.02,0.64,50.0,6.5,0,0,3,32.9
2173,Ancient Kingdom: Gold Edition,PS5,2016.0,Simulation,Take-Two Interactive,0.11,0.08,0.06,0.07,0.32,81.0,8.0,0,0,4,46.6
11700,Ancient Kingdom: Origins,Nintendo Switch,2023.0,Racing,Square Enix,0.02,0.01,0.01,0.0,0.04,92.0,7.8,0,0,3,46.8
14743,Ancient Kingdom: Redux,DS,2018.0,Platform,Tecmo Koei,0.16,0.07,0.02,0.07,0.32,74.0,7.0,0,0,4,43.0
6820,Ancient Kingdom: Redux,Game Boy Advance,2005.0,Sports,Devolver Digital,0.34,0.16,0.19,0.0,0.69,60.0,5.8,0,0,3,34.9
2034,Ancient Kingdom: Redux,Wii,2020.0,Strategy,Bandai Namco,0.02,0.01,0.01,0.01,0.05,70.0,6.7,0,0,4,41.1
15632,Ancient Kingdom: Remastered,Nintendo Switch,2020.0,Misc,NetherRealm Studios,0.17,0.13,0.1,0.0,0.4,67.0,8.7,0,0,3,41.0
13318,Ancient Kingdom: Remastered,PC,2020.0,Sports,Deep Silver,0.05,0.02,0.02,0.02,0.11,51.0,5.4,0,0,4,33.5
9199,Ancient Kingdom: Remastered,PS2,2014.0,Racing,Konami,0.05,0.02,0.0,0.04,0.11,49.0,5.8,0,0,3,31.0
12336,Ancient Legends,PS Vita,2017.0,Role-Playing,Codemasters,0.09,0.08,0.03,0.13,0.33,74.0,9.1,0,0,4,46.2
15813,Ancient Legends,PS2,2000.0,Platform,Capcom,0.08,0.04,0.01,0.05,0.18,56.0,8.6,0,0,4,39.9
13602,Ancient Legends,Wii,2017.0,Misc,Sega,0.1,0.04,0.02,0.04,0.2,,7.1,0,0,4,35.8
7598,Ancient Legends 2,PS2,2002.0,Action,Microsoft Studios,0.06,0.02,0.03,0.03,0.14,61.0,,0,0,4,35.9
15490,Ancient Legends 2,PS3,2013.0,Role-Playing,Paradox Interactive,0.06,0.06,0.03,0.02,0.17,33.0,9.2,0,0,4,33.9
1609,Ancient Legends III,PC,2010.0,Platform,Rockstar Games,0.75,0.73,0.45,0.21,2.14,61.0,6.9,0,0,4,40.8
15685,Ancient Legends III,Xbox One,2009.0,Fighting,Square Enix,0.67,0.66,0.19,0.43,1.95,60.0,,0,0,4,37.4
10030,Ancient Legends IV,PS3,2014.0,Adventure,Konami,0.02,0.01,0.0,0.01,0.04,69.0,7.1,0,0,3,38.9
5220,Ancient Legends Online,3DS,2011.0,Misc,CD Projekt,0.04,0.03,0.01,0.03,0.11,69.0,6.4,0,0,4,40.4
16150,Ancient Legends Online,PC,2016.0,Platform,Capcom,0.18,0.09,0.02,0.2,0.49,76.0,7.4,0,0,3,41.9
126,Ancient Legends Online,PS2,2008.0,Role-Playing,2K Games,0.09,0.05,0.03,0.14,0.31,75.0,7.2,0,0,4,43.6
13295,Ancient Legends Online,PS2,2025.0,Role-Playing,Focus Entertainment,0.1,0.07,0.03,0.01,0.21,73.0,7.0,0,0,3,40.1
16562,Ancient Legends: Gold Edition,3DS,2025.0,Role-Playing,CD Projekt,0.07,0.03,0.03,0.05,0.18,68.0,6.3,0,0,4,40.0
8367,Ancient Legends: Gold Edition,PC,,Fighting,Ubisoft,0.09,0.05,0.04,0.0,0.18,67.0,8.7,0,1,3,40.8
8027,Ancient Legends: Redux,3DS,2000.0,Role-Playing,Atari,0.07,0.05,0.04,0.02,0.18,48.0,5.6,0,0,4,33.0
16307,Ancient Legends: Redux,PS4,2026.0,Fighting,Epic Games,0.17,0.11,0.03,0.01,0.32,,6.3,0,0,3,32.3
11891,Ancient Legends: Redux,PS5,2002.0,Sports,Nintendo,0.06,0.02,0.04,0.04,0.16,75.0,7.5,0,0,4,43.9
8520,Ancient Legends: Redux,PS5,2016.0,Strategy,Konami,0.04,0.04,0.04,0.02,0.14,67.0,7.7,0,0,4,41.8
11149,Ancient Legends: Remastered,Nintendo Switch,2002.0,Platform,Sega,0.07,0.03,0.03,0.01,0.14,72.0,6.3,0,0,4,41.2
7287,Ancient Legion,Game Boy Advance,2012.0,Fighting,Bandai Namco,1.04,0.52,0.38,0.15,2.09,67.0,,0,0,4,39.7
11936,Ancient Legion 2,Xbox One,2023.0,Role-Playing,Epic Games,0.21,0.15,0.06,0.03,0.45,69.0,6.8,0,0,4,41.3
15637,Ancient Legion 3,GameCube,2007.0,Simulation,Devolver Digital,0.33,0.16,0.15,0.13,0.77,77.0,6.3,0,0,4,43.3
8608,Ancient Legion 3,PSP,2015.0,Puzzle,Square Enix,0.03,0.03,0.03,0.02,0.11,62.0,8.4,0,0,4,41.3
999,Ancient Legion 3,Wii U,2018.0,Strategy,Unknown/Unreported,0.07,0.04,0.03,0.01,0.15,,3.6,1,0,4,30.5
7289,Ancient Legion II,GameCube,2002.0,Action,CD Projekt,0.15,0.09,0.05,0.06,0.35,79.0,6.3,0,0,4,43.5
12111,Ancient Legion II,PS2,2012.0,Racing,Epic Games,0.42,0.21,0.04,0.59,1.26,69.0,7.6,0,0,3,40.9
9730,Ancient Legion II,ps2,2006.0,Strategy,Paradox Interactive,0.03,0.01,0.01,0.02,0.07,59.0,7.0,0,0,4,38.3
3478,Ancient Legion III,DS,2008.0,Action,505 Games,0.11,0.09,0.07,0.0,0.27,59.0,7.3,0,0,3,36.4
13833,Ancient Legion III,Xbox One,2023.0,Fighting,Warner Bros. Interactive,0.2,0.1,0.07,0.23,0.6,61.0,4.2,0,0,4,35.2
10278,Ancient Legion IV,GameCube,2015.0,Adventure,Tecmo Koei,0.12,0.04,0.04,0.08,0.28,60.0,7.1,0,0,4,38.9
2909,Ancient Legion IV,PC,2010.0,Action,Atari,0.26,0.15,0.02,0.34,0.77,98.0,8.1,0,0,3,49.8
9193,Ancient Legion IV,PS5,2000.0,Simulation,Bethesda Softworks,0.02,0.01,0.0,0.02,0.05,84.0,9.4,0,0,3,46.8
15318,Ancient Legion Reborn,Xbox Series X,2007.0,Fighting,Bethesda Softworks,0.06,0.04,0.02,0.06,0.18,65.0,6.9,0,0,4,40.0
4746,Ancient Legion: Gold Edition,3DS,2026.0,Sports,Warner Bros. Interactive,0.01,0.01,0.01,0.0,0.03,56.0,5.6,0,0,3,32.7
9704,Ancient Legion: Origins,Nintendo Switch,2011.0,Action,Bethesda Softworks,0.03,0.01,0.02,0.0,0.06,,8.3,0,0,3,35.0
9124,Ancient Legion: Origins,Nintendo Switch,2024.0,Adventure,Focus Entertainment,0.03,0.02,0.01,0.02,0.08,57.0,8.2,0,0,4,39.5
116,Ancient Legion: Origins,PC,2020.0,Sports,Atari,0.37,0.31,0.13,0.56,1.37,67.0,9.3,0,0,4,45.4
4823,Ancient Legion: Redux,PSP,2008.0,Racing,Sega,0.09,0.03,0.04,0.04,0.2,58.0,6.5,0,0,4,37.3
2402,Ancient Legion: Remastered,PS2,2018.0,Fighting,CD Projekt,0.02,0.03,0.02,0.02,0.09,72.0,9.5,0,0,4,45.9
13662,Ancient Nexus,PS3,2011.0,Fighting,THQ,0.03,0.02,0.0,0.0,0.05,49.0,5.9,0,0,2,28.6
12068,Ancient Nexus,PS5,2015.0,Strategy,Warner Bros. Interactive,0.17,0.1,0.05,0.04,0.36,67.0,7.1,0,0,4,41.1
12276,Ancient Nexus,PSP,2008.0,Strategy,Epic Games,0.03,0.03,0.03,0.01,0.1,63.0,8.0,0,0,4,41.0
16294,Ancient Nexus,PSP,2021.0,Strategy,Epic Games,0.18,0.1,0.12,0.0,0.4,,5.5,0,0,3,31.1
1052,Ancient Nexus II,PS2,2005.0,Role-Playing,Tecmo Koei,0.56,0.25,0.25,0.21,1.27,74.0,5.0,0,0,4,41.0
509,Ancient Nexus III,GameCube,2001.0,Misc,Team17,0.0,0.0,0.0,0.01,0.01,50.0,7.7,0,0,1,29.1
12481,Ancient Nexus IV,Game Boy Advance,2004.0,Racing,Microsoft Studios,0.01,0.0,0.0,0.01,0.02,80.0,7.3,0,0,2,40.0
9617,Ancient Nexus IV,Nintendo Switch,2015.0,Role-Playing,Capcom,0.04,0.03,0.02,0.04,0.13,73.0,8.9,0,0,4,45.4
11237,Ancient Nexus: Gold Edition,DS,2019.0,Puzzle,Square Enix,0.01,0.01,0.01,0.0,0.03,89.0,7.4,0,0,3,45.3
3985,Ancient Nexus: Origins,PS Vita,2018.0,Action,Capcom,0.04,0.02,0.01,0.02,0.09,90.0,6.6,0,0,4,47.0
9927,Ancient Nexus: Origins,PS5,2013.0,Fighting,Bethesda Softworks,0.01,0.0,0.0,0.0,0.01,,7.6,0,0,1,28.9
4316,Ancient Nexus: Redux,Xbox Series X,2012.0,Shooter,Bethesda Softworks,0.08,0.06,0.02,0.04,0.2,89.0,6.8,0,0,4,47.1
7622,Ancient Nexus: Remastered,Xbox 360,2001.0,Racing,Devolver Digital,0.05,0.03,0.02,0.02,0.12,,7.5,0,0,4,36.4
2742,Ancient Nexus: Remastered,Xbox Series X,2021.0,Role-Playing,Microsoft Studios,0.76,0.3,0.1,0.54,1.7,74.0,7.3,0,0,4,44.8
10123,Ancient Odyssey,PC,2003.0,Puzzle,Deep Silver,0.11,0.09,0.08,0.05,0.33,68.0,8.3,0,0,4,43.2
7523,Ancient Odyssey 3,3DS,2005.0,Fighting,505 Games,0.07,0.04,0.01,0.08,0.2,87.0,6.4,0,0,3,43.4
6011,Ancient Odyssey 3,PC,2014.0,Shooter,Konami,0.01,0.0,0.0,0.01,0.02,98.0,7.7,0,0,2,46.0
14780,Ancient Odyssey 3,PS2,2022.0,Strategy,Rockstar Games,0.01,0.01,0.01,0.01,0.04,80.0,10.0,0,0,4,49.0
1603,Ancient Odyssey III,PC,2024.0,Shooter,Paradox Interactive,0.01,0.01,0.0,0.0,0.02,70.0,5.9,0,0,2,34.9
1198,Ancient Odyssey III,PS Vita,,Adventure,Sony Interactive Entertainment,0.03,0.02,0.01,0.0,0.06,81.0,5.2,0,1,3,39.7
9583,Ancient Odyssey III,PS2,2007.0,Puzzle,Epic Games,0.0,0.0,0.0,0.01,0.01,75.0,8.0,0,0,1,37.0
14183,Ancient Odyssey IV,PS3,2017.0,Puzzle,Paradox Interactive,0.1,0.06,0.03,0.06,0.25,,4.9,0,0,4,32.6
1958,Ancient Odyssey Online,PS3,2010.0,Shooter,Codemasters,0.03,0.02,0.01,0.01,0.07,81.0,5.6,0,0,4,42.8
13761,Ancient Odyssey Online,psp,2007.0,Role-Playing,Square Enix,0.02,0.01,0.0,0.02,0.05,88.0,8.0,0,0,3,45.9
